Number_of_cities,Dataset,Run,Fitness,Runtime,Solution,A,Drone,Truck,folder
100,C201_1.dat,5,1047.968,52185.53,"[[[[0, []], [35, [35, 96, 73]], [96, [76, 87, 3]], [87, []], [83, [83, 71, 70, 80, 79, 78, 77, 91, 7, 99, 89]], [77, []], [78, []], [80, []], [79, []], [73, []], [70, []], [71, []], [76, []], [89, []], [7, []], [99, []], [95, [95, 90, 20]], [3, []], [4, [4, 84, 29]], [90, []], [86, [86, 82]], [82, []], [84, []], [88, [88, 52]], [91, []], [8, [8, 21, 27]], [21, []], [27, []], [29, [51]], [52, []], [51, []], [45, [45, 47]], [47, []], [20, []]], [[0, [1, 93, 5, 2, 68, 66]], [67, [67, 13]], [66, [72, 64, 75, 62]], [64, []], [62, []], [63, [63, 69]], [69, []], [93, []], [75, []], [5, []], [2, []], [1, []], [98, [98, 100, 50, 49]], [94, [94, 92, 97]], [92, []], [97, []], [100, []], [12, [12, 14, 15, 16, 61]], [14, []], [16, []], [15, []], [13, [85]], [25, [25, 74, 65]], [30, [30, 81, 6]], [6, []], [50, []], [68, []], [65, []], [49, []], [61, []], [72, []], [74, []], [81, []], [85, []]], [[0, [58, 36, 57, 26, 59, 55, 22, 24, 43, 23, 11, 31]], [24, []], [22, []], [43, []], [44, [44, 54, 33, 53]], [48, [48, 46]], [41, [41, 42, 56]], [42, []], [40, [40, 60]], [59, []], [58, []], [60, []], [56, []], [53, []], [54, []], [55, []], [57, []], [46, []], [31, []], [32, [32, 37]], [33, []], [37, []], [38, [38, 39, 19]], [39, []], [36, []], [34, [34, 18]], [28, [28, 17]], [26, []], [23, []], [19, []], [18, []], [17, []], [9, [9, 10]], [11, []], [10, []]]], [[[35, [35, 96, 73]]], [[67, [67, 13]]], [[66, [75, 62]]], [[66, [72, 64]]], [[63, [63, 69]]], [[96, [76, 87, 3]]], [[83, [70, 80, 78, 77, 89]]], [[83, [71, 79, 91, 99]]], [[83, [83, 7]]], [[44, [44, 54, 33, 53]]], [[98, [98, 100, 50, 49]]], [[94, [94, 92, 97]]], [[48, [48, 46]]], [[41, [41, 42, 56]]], [[40, [40, 60]]], [[12, [16, 61]]], [[12, [12, 14, 15]]], [[13, [85]]], [[25, [25, 74, 65]]], [[95, [95, 90, 20]]], [[30, [30, 81, 6]]], [[4, [4, 84, 29]]], [[32, [32, 37]]], [[86, [86, 82]]], [[38, [38, 39, 19]]], [[88, [88, 52]]], [[34, [34, 18]]], [[28, [28, 17]]], [[8, [8]]], [[8, [21, 27]]], [[9, [9, 10]]], [[29, [51]]], [[45, [45, 47]]]]]",8,3,3,appendix
100,C201_1.dat,6,1019.453,48143.06,"[[[[0, [13, 16, 1]], [89, [89]], [2, [2, 5, 96]], [75, [75, 19, 26]], [5, [23, 35]], [93, [93, 91, 78]], [78, []], [96, []], [74, [74, 14, 18]], [90, [90, 98, 38]], [91, []], [7, [7, 15, 17]], [98, []], [1, []], [15, []], [16, []], [14, []], [12, [12, 39]], [19, []], [18, []], [17, []], [13, []], [25, [25, 37, 9]], [30, [30, 28]], [28, []], [34, [34, 33]], [36, [36, 21]], [39, []], [38, []], [37, []], [35, []], [33, []], [26, []], [23, []], [9, []], [21, []]], [[0, []], [64, [64]], [49, [49]], [46, [46, 80]], [63, [63, 87, 66, 4, 77]], [67, [67, 71, 70, 81, 79, 97, 99, 94, 8, 73, 76, 84, 11]], [66, []], [81, []], [76, []], [71, []], [70, []], [73, []], [79, []], [80, []], [84, []], [88, [88, 95]], [4, []], [3, [3, 10]], [95, [92, 100]], [94, []], [92, []], [97, []], [100, []], [99, [85]], [11, []], [10, []], [8, []], [87, []], [77, []], [85, []], [82, [82, 86]], [83, [83]], [86, []]], [[0, [55, 68, 62, 53, 56, 58, 29, 43]], [53, []], [56, []], [58, []], [42, [42, 57, 54]], [43, []], [41, [41, 44, 20, 59]], [44, [6, 50, 24]], [40, [40, 60]], [57, []], [55, []], [54, []], [59, []], [60, []], [48, [48, 22]], [20, []], [22, []], [24, []], [27, [27]], [29, []], [6, []], [32, [32, 31]], [31, []], [47, [47, 52]], [52, []], [50, []], [51, [51, 69]], [45, [45, 61]], [68, []], [65, [65, 72]], [72, []], [61, []], [62, []], [69, []]]], [[[89, [89]]], [[64, [64]]], [[49, [49]]], [[2, [2, 5, 96]]], [[46, [46, 80]]], [[75, [75, 19, 26]]], [[5, [23, 35]]], [[63, [66, 4, 77]]], [[93, [93, 91, 78]]], [[63, [63, 87]]], [[67, [94, 11]]], [[67, [76]]], [[67, [8, 73]]], [[67, [71, 70, 81, 79]]], [[67, [67, 97, 99, 84]]], [[74, [74, 14, 18]]], [[42, [42, 57, 54]]], [[90, [90, 98, 38]]], [[7, [7, 15, 17]]], [[41, [41, 44, 20, 59]]], [[44, [6, 50, 24]]], [[40, [40, 60]]], [[88, [88, 95]]], [[3, [3, 10]]], [[95, [92, 100]]], [[12, [12, 39]]], [[99, [85]]], [[48, [48, 22]]], [[25, [25, 37, 9]]], [[30, [30, 28]]], [[27, [27]]], [[32, [32, 31]]], [[34, [34, 33]]], [[36, [36, 21]]], [[47, [47, 52]]], [[51, [51, 69]]], [[45, [45, 61]]], [[65, [65, 72]]], [[82, [82, 86]]], [[83, [83]]]]]",8,3,3,appendix
100,C201_1.dat,7,1052.616,54086.85,"[[[[0, []], [26, [57, 26, 23]], [23, []], [93, [93, 3, 19, 16, 53]], [57, [94, 4, 69, 58, 56]], [53, []], [58, []], [56, []], [69, []], [86, [86, 15, 97]], [90, [90, 95]], [4, []], [3, []], [98, [98, 18, 92]], [95, []], [94, []], [92, []], [97, []], [16, []], [15, []], [19, []], [18, []], [17, [17, 11, 37, 32]], [9, [9, 30]], [11, []], [10, [10, 8, 33]], [8, []], [21, [21, 28, 38, 39, 34]], [30, []], [28, []], [39, []], [38, []], [37, []], [33, []], [32, []], [34, []]], [[0, []], [64, [64, 1, 89, 96, 78, 77, 73, 13]], [96, [5, 87, 2]], [78, []], [77, []], [87, []], [89, []], [75, [75, 84]], [5, []], [2, [70, 76, 7, 14]], [7, []], [1, []], [99, [99, 83, 85, 71, 49, 20]], [100, [100, 79, 80]], [12, [12, 50]], [14, []], [13, []], [25, [25, 22]], [22, []], [20, []], [50, []], [51, [51, 81]], [45, [45, 46]], [46, []], [65, [65, 91]], [49, []], [80, []], [79, []], [73, []], [70, []], [71, []], [76, []], [81, []], [85, []], [82, [82, 88]], [83, []], [84, []], [88, []], [91, []]], [[0, [44, 31, 42, 35, 36, 68, 29, 6, 47, 24, 43, 67, 63, 48, 62, 41, 55]], [67, []], [62, []], [41, []], [43, []], [44, []], [40, [40, 60]], [60, []], [59, [59, 54]], [54, []], [55, []], [68, []], [42, []], [47, []], [31, []], [35, []], [36, []], [6, []], [29, []], [27, [27, 74]], [24, []], [52, [52, 72, 61, 66]], [66, []], [61, []], [72, []], [74, []], [63, []], [48, []]]], [[[64, [13]]], [[26, [57, 26, 23]]], [[64, [89, 96, 78, 77]]], [[64, [64, 1, 73]]], [[96, [5, 87, 2]]], [[93, [19, 16, 53]]], [[93, [93, 3]]], [[75, [75, 84]]], [[57, [94, 4, 56]]], [[57, [69, 58]]], [[2, [70, 76, 7, 14]]], [[99, [99, 83, 49]]], [[99, [85, 71, 20]]], [[100, [100, 79, 80]]], [[86, [86, 15, 97]]], [[12, [12, 50]]], [[90, [90, 95]]], [[25, [25, 22]]], [[98, [98, 18, 92]]], [[40, [40, 60]]], [[59, [59, 54]]], [[51, [51, 81]]], [[45, [45, 46]]], [[65, [65, 91]]], [[17, [17, 11]]], [[17, [37, 32]]], [[9, [9, 30]]], [[10, [10, 33]]], [[10, [8]]], [[27, [27, 74]]], [[21, [21, 28, 38]]], [[21, [39, 34]]], [[52, [72, 66]]], [[52, [52, 61]]], [[82, [82, 88]]]]]",8,3,3,appendix
100,C201_1.dat,8,1029.553,54937.79,"[[[[0, [57, 54, 53, 11]], [57, []], [53, []], [54, []], [55, [76, 55, 64, 80, 77, 73, 49, 10]], [49, []], [64, []], [80, []], [73, []], [76, []], [77, []], [82, [82, 84]], [78, [81, 79, 85, 78, 71, 70]], [81, []], [71, []], [70, []], [79, []], [85, []], [83, [83, 3]], [84, []], [88, [88, 86]], [86, []], [90, [90, 95, 98]], [91, [91, 99]], [3, []], [95, []], [99, []], [98, []], [7, [7, 8]], [11, []], [10, []], [8, []]], [[0, [16]], [46, [46, 68]], [68, [96, 29, 19]], [63, [63, 72, 87, 94, 67]], [96, []], [87, []], [94, [92, 97, 14, 20]], [92, []], [97, []], [100, [100, 6, 18]], [12, [12, 15]], [14, []], [16, []], [15, []], [19, []], [18, []], [6, []], [47, [47, 61]], [42, [42, 24, 62]], [61, []], [72, []], [74, [74, 36]], [62, []], [67, []], [20, []], [24, []], [29, []], [34, [34, 39]], [36, []], [39, []], [27, [27]], [30, [30]], [22, [22]]], [[0, [1]], [26, [23, 26, 13, 35]], [75, [75, 4, 89]], [2, [2, 5, 33]], [1, []], [4, []], [89, []], [5, []], [93, [93, 50, 58, 56, 59, 31]], [48, [48, 52, 43, 28, 66, 41, 69, 21, 17, 45, 65, 38]], [41, []], [43, [44, 9, 60, 40]], [69, []], [66, [32, 37]], [65, []], [40, []], [60, []], [58, []], [56, []], [59, []], [44, []], [45, []], [51, [51, 25]], [50, []], [52, []], [35, []], [31, []], [32, []], [33, []], [38, []], [37, []], [28, []], [23, []], [17, []], [13, []], [25, []], [9, []], [21, []]]], [[[26, [26, 13]]], [[46, [46, 68]]], [[26, [23, 35]]], [[68, [96, 29, 19]]], [[75, [75, 4, 89]]], [[2, [2, 5, 33]]], [[63, [72, 94]]], [[63, [63, 87, 67]]], [[55, [55, 64, 80]]], [[55, [10]]], [[55, [76, 77, 73, 49]]], [[93, [50, 58, 56, 59]]], [[93, [93, 31]]], [[48, [43, 66]]], [[94, [92, 97, 14, 20]]], [[48, [28, 45]]], [[48, [52, 21, 38]]], [[100, [100, 6, 18]]], [[48, [17, 65]]], [[48, [48, 41, 69]]], [[12, [12, 15]]], [[43, [44, 9]]], [[43, [60, 40]]], [[66, [32, 37]]], [[82, [82, 84]]], [[78, [85, 71, 70]]], [[78, [81, 79, 78]]], [[47, [47, 61]]], [[42, [24]]], [[42, [42, 62]]], [[51, [51, 25]]], [[83, [83, 3]]], [[74, [74, 36]]], [[88, [88, 86]]], [[90, [90, 95, 98]]], [[91, [91, 99]]], [[7, [7, 8]]], [[34, [34, 39]]], [[27, [27]]], [[30, [30]]], [[22, [22]]]]]",8,3,3,appendix
100,C201_1.dat,9,1021.0,60173.78,"[[[[0, [99, 16, 17, 3, 63, 62, 1, 100, 84, 94, 91, 97, 92, 68, 69, 7]], [68, []], [69, []], [62, []], [63, []], [7, []], [99, []], [94, []], [92, []], [97, []], [100, []], [12, [12, 14, 98, 88, 86]], [14, []], [16, []], [17, []], [1, [83]], [98, [95, 82]], [95, []], [3, []], [91, []], [88, []], [84, []], [83, []], [82, []], [86, []], [90, [90]]], [[0, []], [96, [96, 26, 13]], [89, [89, 23, 64, 49]], [4, [4, 35, 29]], [10, [10, 31]], [20, [20, 28, 18, 72, 47, 15, 19, 50]], [24, [24, 33, 67]], [13, []], [15, []], [19, []], [18, []], [23, []], [26, []], [28, []], [35, []], [31, []], [52, [52, 6, 41, 34]], [47, []], [42, [42, 61]], [41, []], [48, [48, 45, 44, 38, 66]], [67, []], [66, []], [74, [74, 36]], [72, []], [61, []], [64, []], [49, []], [44, []], [45, []], [51, [51]], [50, []], [6, []], [32, [32, 37, 30]], [33, []], [37, []], [38, []], [39, [39, 27]], [36, []], [34, []], [29, []], [30, []], [27, []]], [[0, []], [78, [78, 11, 57]], [87, [80, 73, 87, 75, 77, 5, 53, 54]], [22, [22, 70, 2, 56]], [11, []], [5, []], [2, []], [75, [59, 85, 76, 43, 58]], [93, [55, 65, 93, 46]], [8, [8, 21]], [9, [9, 40, 81, 60]], [25, [25, 79, 71]], [21, []], [43, []], [46, []], [40, []], [57, []], [59, []], [58, []], [60, []], [56, []], [53, []], [54, []], [55, []], [65, []], [80, []], [79, []], [73, []], [70, []], [71, []], [76, []], [81, []], [85, []], [77, []]]], [[[78, [78, 11, 57]]], [[96, [96, 26, 13]]], [[89, [89, 23, 64, 49]]], [[87, [80, 73, 77, 5, 53]]], [[87, [87, 75, 54]]], [[4, [4, 35, 29]]], [[10, [10, 31]]], [[22, [22, 70, 56]]], [[22, [2]]], [[20, [18, 72]]], [[20, [47, 15, 50]]], [[20, [20, 28, 19]]], [[24, [24, 33, 67]]], [[75, [59, 76, 58]]], [[75, [85, 43]]], [[93, [93, 46]]], [[93, [55, 65]]], [[8, [8, 21]]], [[9, [81, 60]]], [[9, [9, 40]]], [[25, [25, 79, 71]]], [[52, [52, 6, 41]]], [[52, [34]]], [[42, [42, 61]]], [[48, [44, 66]]], [[48, [48, 45, 38]]], [[74, [74, 36]]], [[12, [12, 14, 98]]], [[12, [88, 86]]], [[1, [83]]], [[98, [95, 82]]], [[51, [51]]], [[32, [30]]], [[32, [32, 37]]], [[39, [39, 27]]], [[90, [90]]]]]",8,3,3,appendix
100,C201_2.5.dat,10,1591.083,71868.76,"[[[[0, [2, 89, 16, 53]], [2, [73, 19]], [53, []], [54, [69, 56, 58, 79, 70, 54]], [56, []], [58, []], [79, []], [70, []], [73, []], [69, [21, 18, 15, 74]], [8, [8, 17]], [21, []], [18, []], [19, []], [17, []], [15, []], [16, []], [12, [12, 14, 83, 84]], [14, []], [25, [25, 88]], [89, []], [88, []], [84, []], [83, []], [82, [82, 90]], [90, []], [74, []], [72, [72]], [61, [61]], [65, [65]]], [[0, []], [78, [78, 96, 35, 29, 26, 64]], [96, []], [77, [77, 80]], [80, []], [49, [49, 33, 11, 5, 93]], [64, []], [68, [68]], [24, [24, 31, 22]], [22, []], [11, []], [5, []], [93, []], [26, []], [28, [28, 36, 50]], [36, []], [35, []], [47, [47, 38, 20, 52, 6]], [6, []], [52, []], [50, []], [45, [45, 42]], [20, []], [9, [9, 41]], [30, [30, 27, 48]], [27, []], [29, []], [39, [39, 37, 34]], [38, []], [37, []], [33, []], [34, []], [32, [32, 51]], [31, [44, 40, 60]], [51, []], [44, []], [40, []], [60, []], [42, []], [41, []], [48, []]], [[0, [1]], [23, [23, 57, 13]], [13, []], [43, [43]], [75, [75, 55, 46]], [67, [67, 63, 66]], [63, []], [62, [62, 59]], [66, []], [55, []], [59, []], [57, []], [46, []], [10, [10, 87]], [87, [7, 97, 4, 3]], [91, [91, 94]], [1, []], [7, []], [98, [98, 92, 100]], [100, [71, 81]], [92, []], [94, []], [97, [99, 76]], [99, []], [4, []], [95, [95, 86, 85]], [3, []], [86, []], [85, []], [71, []], [76, []], [81, []]]], [[[23, [23, 57, 13]]], [[78, [26, 64]]], [[43, [43]]], [[78, [35, 29]]], [[78, [78, 96]]], [[77, [77, 80]]], [[2, [73, 19]]], [[49, [49, 11, 93]]], [[75, [75, 55, 46]]], [[49, [33, 5]]], [[68, [68]]], [[67, [67, 63, 66]]], [[62, [62, 59]]], [[24, [24, 31, 22]]], [[54, [58, 70]]], [[54, [69, 56]]], [[54, [79, 54]]], [[28, [28, 36, 50]]], [[10, [10, 87]]], [[87, [97]]], [[87, [7, 4, 3]]], [[69, [21, 18, 15, 74]]], [[47, [20, 52, 6]]], [[47, [47, 38]]], [[91, [91, 94]]], [[45, [45, 42]]], [[8, [8, 17]]], [[98, [98, 92, 100]]], [[100, [71, 81]]], [[9, [9, 41]]], [[97, [99, 76]]], [[12, [12, 14, 83, 84]]], [[30, [30, 27, 48]]], [[25, [25, 88]]], [[95, [95, 86, 85]]], [[39, [39, 37, 34]]], [[32, [32, 51]]], [[31, [44, 40, 60]]], [[82, [82, 90]]], [[72, [72]]], [[61, [61]]], [[65, [65]]]]]",8,3,3,appendix
100,C201_2.5.dat,1,1525.318,67571.15,"[[[[0, [77, 64]], [64, [80, 73]], [80, []], [73, []], [63, [63, 94, 84, 83]], [67, [67, 87, 85, 71, 81, 76, 69]], [69, [79, 70, 97]], [77, []], [85, []], [76, []], [79, []], [70, []], [71, []], [81, []], [74, [74, 99, 92, 100, 98]], [87, []], [83, []], [84, []], [94, []], [92, []], [97, []], [100, []], [7, [95, 7]], [98, []], [99, []], [95, []], [82, [82, 90]], [86, [86]], [88, [88]], [90, []]], [[0, [1]], [1, []], [16, [16, 13, 26]], [13, []], [11, [11]], [26, []], [19, [19, 4, 3]], [93, [93, 72, 33, 22, 5, 10, 75, 31]], [91, [2, 91, 89, 59]], [4, []], [5, []], [2, []], [10, []], [75, []], [89, []], [3, []], [72, []], [47, [47, 36, 38]], [50, [50, 28]], [31, []], [33, []], [6, [6, 24]], [36, []], [38, []], [28, []], [22, [42, 41, 40]], [24, []], [27, [27, 30, 48]], [30, []], [25, [25, 9, 60]], [9, []], [42, []], [41, []], [60, []], [59, []], [40, []], [48, []]], [[0, []], [49, [49, 23]], [68, [68, 96]], [96, []], [78, [35, 57, 46, 78, 43]], [66, [66, 53, 54, 55, 29]], [43, []], [29, []], [35, []], [46, []], [55, [56, 62]], [56, []], [53, []], [57, []], [54, [58, 14]], [58, []], [62, []], [65, [65, 21, 44, 45]], [44, []], [20, [20, 17, 18]], [21, []], [8, [8, 12, 15]], [12, []], [14, []], [15, []], [17, []], [18, []], [23, []], [34, [34, 52]], [39, [39, 37, 61]], [37, []], [32, [32, 51]], [52, []], [51, []], [45, []], [61, []]]], [[[16, [16, 13, 26]]], [[11, [11]]], [[49, [49, 23]]], [[68, [68, 96]]], [[78, [43]]], [[78, [35, 57, 46]]], [[78, [78]]], [[64, [80, 73]]], [[19, [19, 4, 3]]], [[66, [53, 54, 55]]], [[66, [66, 29]]], [[93, [93, 5, 75]]], [[93, [72, 22, 31]]], [[93, [33, 10]]], [[63, [63, 94, 84]]], [[91, [91, 59]]], [[91, [2, 89]]], [[63, [83]]], [[67, [67, 69]]], [[55, [56, 62]]], [[67, [85, 71, 81]]], [[67, [87, 76]]], [[69, [79]]], [[54, [58, 14]]], [[69, [70, 97]]], [[47, [47, 36, 38]]], [[50, [50, 28]]], [[65, [45]]], [[65, [65, 21, 44]]], [[6, [6, 24]]], [[74, [74, 99]]], [[74, [92, 100, 98]]], [[20, [20, 17, 18]]], [[8, [8, 12]]], [[8, [15]]], [[22, [42, 41, 40]]], [[27, [27, 30, 48]]], [[25, [60]]], [[25, [25, 9]]], [[7, [95, 7]]], [[34, [34, 52]]], [[39, [39, 37, 61]]], [[32, [32, 51]]], [[82, [82, 90]]], [[86, [86]]], [[88, [88]]]]]",8,3,3,appendix
100,C201_2.5.dat,2,1546.079,50918.22,"[[[[0, [91, 66, 54, 68, 57]], [91, []], [4, [4, 59, 53, 55]], [66, []], [68, [5, 3]], [72, [72, 56, 58, 24]], [58, []], [59, []], [57, []], [55, []], [56, []], [54, []], [53, []], [44, [44, 84, 94]], [45, [45, 47]], [47, []], [52, [52, 21, 100]], [24, []], [21, [8, 98, 92]], [8, []], [5, [90, 83]], [3, []], [7, [7, 69]], [98, []], [100, []], [94, []], [92, []], [95, [95, 88]], [88, [82]], [84, []], [83, []], [82, [86, 61]], [86, []], [90, []], [61, []], [69, []]], [[0, [1]], [1, []], [43, [43, 49, 64]], [49, []], [64, []], [46, [73, 80, 46, 11]], [96, [96, 78]], [73, []], [80, []], [78, []], [87, [87, 77]], [77, []], [97, [97, 76]], [99, [99, 70]], [2, [2, 79, 63]], [11, []], [20, [20, 71, 74, 36]], [50, [50, 62]], [65, [65, 6]], [63, []], [62, [81, 85]], [74, []], [81, []], [79, []], [70, []], [71, []], [76, []], [85, []], [6, []], [32, [32, 37, 39]], [34, [34, 38]], [36, []], [37, []], [38, []], [39, []]], [[0, []], [23, [23, 26, 16]], [16, []], [13, [13, 89]], [26, []], [19, [19, 35]], [29, [29, 75, 93]], [33, [33, 31]], [35, []], [31, []], [22, [22, 10]], [10, []], [75, []], [89, []], [93, []], [67, [67, 14]], [28, [28]], [17, [17, 18, 15]], [15, []], [18, [42, 48]], [9, [9, 40, 27]], [12, [12, 51, 41]], [14, []], [25, [25, 60]], [30, [30]], [27, []], [51, []], [42, []], [41, []], [60, []], [40, []], [48, []]]], [[[23, [23, 26, 16]]], [[13, [13, 89]]], [[43, [43, 49, 64]]], [[46, [46, 11]]], [[46, [73, 80]]], [[4, [4, 59, 53, 55]]], [[19, [19, 35]]], [[96, [96, 78]]], [[29, [29, 75, 93]]], [[33, [33, 31]]], [[22, [22, 10]]], [[87, [87, 77]]], [[68, [5, 3]]], [[72, [58, 24]]], [[72, [72, 56]]], [[97, [97, 76]]], [[99, [99, 70]]], [[67, [67, 14]]], [[2, [2, 79, 63]]], [[28, [28]]], [[20, [20, 71, 74, 36]]], [[44, [44, 84, 94]]], [[50, [50, 62]]], [[45, [45, 47]]], [[65, [65, 6]]], [[52, [52, 21, 100]]], [[17, [17, 18, 15]]], [[62, [81, 85]]], [[21, [8, 98, 92]]], [[5, [90, 83]]], [[18, [42, 48]]], [[7, [7, 69]]], [[9, [9, 40, 27]]], [[12, [12, 51, 41]]], [[95, [95, 88]]], [[25, [25, 60]]], [[30, [30]]], [[88, [82]]], [[82, [86, 61]]], [[32, [32, 37, 39]]], [[34, [34, 38]]]]]",8,3,3,appendix
100,C201_2.5.dat,3,1564.388,39625.93,"[[[[0, []], [43, [43, 96]], [96, []], [54, [54, 93, 35, 33]], [33, []], [93, [7, 69, 50]], [28, [28, 24]], [35, []], [69, []], [47, [47, 45]], [50, []], [45, []], [41, [41, 42, 98]], [42, []], [24, []], [30, [30, 12]], [25, [25, 9]], [9, []], [12, []], [98, []], [7, []], [82, [82]]], [[0, [1]], [26, [23, 26, 16]], [23, []], [77, [77, 91, 78, 80]], [78, []], [80, []], [91, []], [4, [4, 29, 63]], [1, []], [99, [99]], [75, [75, 89, 5, 87]], [5, []], [89, []], [87, []], [74, [74, 18, 20, 36]], [63, []], [20, []], [29, []], [18, []], [17, [17, 15, 14]], [15, []], [16, []], [14, []], [8, [8, 22]], [11, [11, 10, 31]], [10, [21, 6, 39, 38, 44]], [21, []], [22, []], [27, [27, 48, 51]], [6, []], [34, [34, 37, 40]], [36, []], [39, []], [38, []], [37, []], [32, [32]], [31, []], [52, [60, 52]], [51, []], [44, []], [60, []], [40, []], [48, []]], [[0, []], [57, [57]], [46, [73, 46]], [19, [19, 53, 13]], [13, []], [2, [2, 84, 94]], [67, [67, 62, 58, 3]], [68, [68, 49]], [49, [55, 56, 64]], [58, []], [56, []], [53, []], [55, [66, 59, 76, 70]], [59, []], [64, []], [62, []], [66, []], [72, [72, 71, 85, 79, 83, 65, 92]], [65, []], [61, [61, 81, 97]], [81, []], [76, []], [71, []], [70, []], [73, []], [79, []], [85, []], [83, [88, 90]], [84, []], [88, []], [3, []], [95, [95, 86]], [92, []], [97, []], [100, [100]], [94, []], [86, []], [90, []]]], [[[43, [43, 96]]], [[26, [23, 26, 16]]], [[57, [57]]], [[46, [73, 46]]], [[77, [91, 78]]], [[77, [77, 80]]], [[54, [93, 35, 33]]], [[19, [19, 53, 13]]], [[54, [54]]], [[2, [2, 84, 94]]], [[4, [4, 29, 63]]], [[67, [58, 3]]], [[99, [99]]], [[67, [67, 62]]], [[68, [68, 49]]], [[49, [55, 56, 64]]], [[75, [75, 89]]], [[75, [5, 87]]], [[55, [66, 59]]], [[93, [7, 69, 50]]], [[55, [76, 70]]], [[28, [28, 24]]], [[74, [74, 18, 20, 36]]], [[72, [72, 79]]], [[72, [83, 92]]], [[17, [17, 15, 14]]], [[72, [71, 85, 65]]], [[61, [61, 97]]], [[61, [81]]], [[47, [47, 45]]], [[8, [8, 22]]], [[41, [41, 42, 98]]], [[11, [11, 10, 31]]], [[10, [21, 6, 39, 38, 44]]], [[27, [27, 48, 51]]], [[30, [30, 12]]], [[25, [25, 9]]], [[83, [88, 90]]], [[34, [34, 37, 40]]], [[32, [32]]], [[52, [60, 52]]], [[95, [95, 86]]], [[100, [100]]], [[82, [82]]]]]",8,3,3,appendix
100,C201_2.5.dat,4,1586.331,57717.53,"[[[[0, []], [11, [11, 78, 16]], [66, [66, 53, 77]], [19, [19, 55, 18, 58, 72, 22]], [18, []], [77, [56, 14]], [78, [46, 49]], [72, [59]], [49, []], [55, []], [56, []], [58, []], [53, []], [59, []], [44, [44, 31]], [46, []], [61, [61, 6, 50]], [42, [42, 15, 48, 20]], [48, []], [41, [41, 33]], [50, []], [22, []], [20, []], [6, [25, 17, 12]], [34, [34]], [33, []], [31, []], [17, []], [15, []], [16, []], [12, []], [14, []], [25, []]], [[0, [1]], [1, []], [13, [13, 26]], [43, [43, 54, 57]], [57, []], [54, [80, 96]], [80, []], [96, []], [63, [63, 94, 93]], [93, []], [10, [10]], [94, []], [7, [7, 36, 24]], [67, [67]], [69, [69, 28]], [47, [47, 21]], [24, []], [29, [29]], [26, []], [21, []], [9, [9, 38, 39]], [8, [8, 45]], [27, [27, 30, 52, 40, 37, 60]], [30, []], [28, []], [36, []], [39, []], [38, []], [37, []], [32, [32, 51]], [52, []], [51, []], [45, []], [60, []], [40, []]], [[0, []], [35, [35, 64, 68, 23, 89]], [23, []], [5, [5, 91, 3, 75, 4, 73, 2]], [89, []], [2, []], [75, []], [91, []], [99, [99, 62, 84]], [97, [97, 87]], [3, []], [4, []], [84, []], [83, [83]], [73, []], [62, [74, 79, 70, 76]], [74, []], [64, []], [65, [65, 85, 71]], [68, []], [87, [81, 92]], [85, []], [79, []], [70, []], [71, []], [76, []], [81, []], [88, [88, 95]], [95, []], [92, []], [100, [100, 90, 82]], [98, [98, 86]], [90, []], [82, []], [86, []]]], [[[35, [23, 89]]], [[13, [13, 26]]], [[11, [11, 78, 16]]], [[43, [43, 54, 57]]], [[35, [35, 64, 68]]], [[66, [66, 53, 77]]], [[54, [80, 96]]], [[5, [5, 91, 3]]], [[5, [75, 4, 73, 2]]], [[63, [63, 94, 93]]], [[19, [55, 18, 58, 22]]], [[19, [19, 72]]], [[99, [99, 62, 84]]], [[97, [97, 87]]], [[10, [10]]], [[83, [83]]], [[77, [56, 14]]], [[78, [46, 49]]], [[72, [59]]], [[7, [7, 36, 24]]], [[67, [67]]], [[62, [70, 76]]], [[69, [69, 28]]], [[62, [74, 79]]], [[47, [47, 21]]], [[29, [29]]], [[65, [65, 85, 71]]], [[44, [44, 31]]], [[87, [81, 92]]], [[61, [61, 6, 50]]], [[42, [42, 20]]], [[42, [15, 48]]], [[9, [9, 38, 39]]], [[8, [8, 45]]], [[41, [41, 33]]], [[27, [60]]], [[27, [37]]], [[27, [27, 30, 52, 40]]], [[6, [25, 17, 12]]], [[88, [88, 95]]], [[34, [34]]], [[32, [32, 51]]], [[100, [100, 90]]], [[100, [82]]], [[98, [98, 86]]]]]",8,3,3,appendix
